PlayerID,Season,TeamID,PlayerName
648296,2018,1114,JONES_ANDRE
648297,2018,1114,LOTTIE_JAIZEC
648298,2018,1114,MARCUS_BEN
648299,2018,1114,MOMPREMIER_WADLY
648300,2018,1114,PIPPINS_RYAN
648301,2018,1114,REEDUS_CAMRON
648302,2018,1114,TEAM
648303,2018,1115,ARTAVIOUS_MCDYESS
648304,2018,1115,BANYARD_TERRANCE
648305,2018,1115,CAMERON_POSEY
648306,2018,1115,CHARLES_JACKSON
648307,2018,1115,CHRISTIAN_ROBERTSON
648308,2018,1115,DAVID_TILLMAN
648309,2018,1115,DWAIN_WHITFIELD
648310,2018,1115,HARDY_QUAMAURI
648311,2018,1115,HARPER_TRAVON
648312,2018,1115,JACKSON_CHARLES
648313,2018,1115,JBREUN_SPRINKLE
648314,2018,1115,JOERANDLE_TOLIVER
648315,2018,1115,KENNEDY_MCKINNEY
648316,2018,1115,MARCUS_WALLACE
648317,2018,1115,MARTAVEOUS_MCKNIGHT
648318,2018,1115,MCDYEES_ARTAVIOUS
648319,2018,1115,MCDYESS_ARTAVIOUS
648320,2018,1115,MCDYESS_ATRAVIOUS
648321,2018,1115,MCKINNEY_KENNEDY
648322,2018,1115,MCKNIGHT_MARTAVEOUS
648323,2018,1115,MCNAIR_JORDAN
648324,2018,1115,POSEY_CAMERON
648325,2018,1115,QUAMAURI_HARDY
648326,2018,1115,RIDGELL_WILLIAM
648327,2018,1115,ROBERTSON_CHRISTIAN
648328,2018,1115,SPRINKLE_A
648329,2018,1115,SPRINKLE_JBREUN
648330,2018,1115,STEEN_TRENT
648331,2018,1115,TEAM
648332,2018,1115,TERRANCE_BANYARD
648333,2018,1115,TILLMAN_DAVID
648334,2018,1115,TILLMAN_DAVIS
648335,2018,1115,TOLIVER_JOERANDLE
648336,2018,1115,TRAVON_HARPER
648337,2018,1115,TRENT_STEEN
648338,2018,1115,WALLACE_MARCUS
648339,2018,1115,WHITFIELD_DWAIN
648340,2018,1115,WHITFIELD_DWAYNE
648341,2018,1115,WILLIAM_RIDGELL
648342,2018,1116,BAILEY_ADRIO
648343,2018,1116,BARFORD_JAYLEN
648344,2018,1116,BEARD_ANTON
648345,2018,1116,COOK_ARLANDO
648346,2018,1116,GAFFORD_DANIEL
648347,2018,1116,HALL_DARIOUS
648348,2018,1116,HOLMES_JONATHAN
648349,2018,1116,JONES_CJ
648350,2018,1116,MACON_DARYL
648351,2018,1116,OSABUOHIEN_GABE
648352,2018,1116,PLUMMER_JT
648353,2018,1116,TEAM
648354,2018,1116,THOMAS_DUSTIN
648355,2018,1116,THOMPSON_TREY
648356,2018,1117,BOUDIE_SALIF
648357,2018,1117,BRUCE_TAMAS
648358,2018,1117,COCKFIELD_TY
648359,2018,1117,EATON_MARQUIS
648360,2018,1117,FOSTER_CJ
648361,2018,1117,FRITZ_SHAQUILLO
648362,2018,1117,GILLARD_GRANTHAM
648363,2018,1117,KERN_CONNOR
648364,2018,1117,LINDSEY_RASHAD
648365,2018,1117,RILEY_ANDREW
648366,2018,1117,SCOGGINS_JAKE
648367,2018,1117,SIMMS_DEVEN
648368,2018,1117,TEAM
648369,2018,1117,WALLEY_TRISTIN
648370,2018,1117,WILLIS_CHRISTIAN
648371,2018,1119,BLACKWELL_TUCKER
648372,2018,1119,EDWARDS_CAYNE
648373,2018,1119,EMEZIE_JOHN
648374,2018,1119,FENNEMA_PARKER
648375,2018,1119,FOX_JORDAN
648376,2018,1119,FUNK_TOMMY
648377,2018,1119,GRAYSON_LONNIE
648378,2018,1119,HOULE_JASON
648379,2018,1119,KESSLER_JACOB
648380,2018,1119,KING_ALEX
648381,2018,1119,LAWSON_LANCE
648382,2018,1119,MADDEN_MARK
648383,2018,1119,MILLER_JOHN
648384,2018,1119,MORRISON_LUKE
648385,2018,1119,POLLACK_MARK
648386,2018,1119,TEAM
648387,2018,1119,THIOMBANE_BABACAR
648388,2018,1119,WILSON_MATT
648389,2018,1120,BLACKSTOCK_COLE
648390,2018,1120,BROWN_BRYCE
648391,2018,1120,COLLIER_THOMAS
648392,2018,1120,DUNBAR_MALIK
648393,2018,1120,EASTERLING_BRETT
648394,2018,1120,HARPER_JARED
648395,2018,1120,HERON_MUSTAPHA
648396,2018,1120,KEIM_PATRICK
648397,2018,1120,MACOY_WILL
648398,2018,1120,MCLEMORE_ANFERNEE
648399,2018,1120,MITCHELL_DAVION
648400,2018,1120,MURRAY_DESEAN
648401,2018,1120,OKEKE_CHUMA
648402,2018,1120,PURIFOY_DANJEL
648403,2018,1120,SPENCER_HORACE
648404,2018,1120,TEAM
648405,2018,1120,WILLIAMS_DEVONTAE
648406,2018,1122,BERNACER_FERRAN
648407,2018,1122,CUCAK_IVAN
648408,2018,1122,GLOTTA_ZACH
648409,2018,1122,GUMM_DAYTON
648410,2018,1122,HARRIS_STEVE
648411,2018,1122,HENDERSON_RICHARD
648412,2018,1122,IVORY_TRE
648413,2018,1122,MARTIN_DEYSHAWN
648414,2018,1122,MCCARTHY_ACOYDAN
648415,2018,1122,PORTER-BUNTON_CHRIS
648416,2018,1122,STEPHENS_ED
648417,2018,1122,TAYLOR_TERRY
648418,2018,1122,TEAM
648419,2018,1122,UGBA_AVERYL
648420,2018,1123,EL-AMIN_ISHMAEL
648421,2018,1123,GUNN_ZACH
648422,2018,1123,KIAPWAY_FRANCIS
648423,2018,1123,LEEDY_TYLER
648424,2018,1123,MALLERS_KYLE
648425,2018,1123,MOSES_TREY
648426,2018,1123,PERSONS_TAYLER
648427,2018,1123,SELLERS_SEAN
648428,2018,1123,TEAGUE_TAHJAI
648429,2018,1123,TEAM
648430,2018,1123,THOMPSON_JOSH
648431,2018,1123,TYLER_JEREMIE
648432,2018,1123,WALKER_JONTRELL
648433,2018,1124,CLARK_TRISTAN
648434,2018,1124,DAVIS_JONATHAN
648435,2018,1124,JOLLY_TYSON
648436,2018,1124,LECOMTE_MANU
648437,2018,1124,LINDSEY_JAKE
648438,2018,1124,LUAL-ACUIL_JR._JO
648439,2018,1124,MASTON_TERRY
648440,2018,1124,MCCLURE_KING
648441,2018,1124,OKEKE_OBIM
648442,2018,1124,OMOT_NUNI
648443,2018,1124,TEAM
648444,2018,1124,VITAL_MARK
648445,2018,1125,ADELSPERGER_SETH
648446,2018,1125,BENKERT_MICHAEL
648447,2018,1125,EGEKEZE_AMANZE
648448,2018,1125,HADDEN_TYLER
648449,2018,1125,HOLLANDER_CALEB
648450,2018,1125,HOPKINS_NICK
648451,2018,1125,LUKE_AUSTIN
648452,2018,1125,MAYERNICK_MICHAEL
648453,2018,1125,MCCLAIN_KEVIN
648454,2018,1125,MERCER_MACK
648455,2018,1125,MURPHY_GRAYSON
648456,2018,1125,SAMPSON_BURTON
648457,2018,1125,TEAM
648458,2018,1125,WINDLER_DYLAN
648459,2018,1126,ALTIDORT_JEFFERY
648460,2018,1126,BAILEY_ISAIAH
648461,2018,1126,COLLINS_ARMANI
648462,2018,1126,DAVIS_SHAWNTREZ
648463,2018,1126,DIAKITE_SOUFIYANE
648464,2018,1126,FRANCIS_DAVID
648465,2018,1126,GAINES_JAMAL
648466,2018,1126,MAITLAND_MALIK
648467,2018,1126,MANZIE_ULMER
648468,2018,1126,ROSS_RODNEY
648469,2018,1126,SMITH_HOUSTON
648470,2018,1126,TABB_BRANDON
648471,2018,1126,TEAM
648472,2018,1127,AHEARN_BOBBY
648473,2018,1127,BRUCE_THOMAS
648474,2018,1127,DAVIS_EVERSON
648475,2018,1127,MCRAE_JORDAN
648476,2018,1127,MUHAMMAD_FARD
648477,2018,1127,ODERO_ALBERT
648478,2018,1127,PEROVIC_DUSAN
648479,2018,1127,RODRIGUEZ_WILLIE
648480,2018,1127,ROSE_TIMMY
648481,2018,1127,SCHURMAN_JOHN
648482,2018,1127,SHOW_JC
648483,2018,1127,STEWART_CALEB
648484,2018,1127,STEWART_TYLER
648485,2018,1127,TEAM
648486,2018,1127,YACOB_YOSEF
648487,2018,1129,ALSTON_DERRICK
648488,2018,1129,CHRISTON_CAM
648489,2018,1129,DICKINSON_MARCUS
648490,2018,1129,HANEY_ZACH
648491,2018,1129,HARWELL_MALEK
648492,2018,1129,HOBBS_ALEX
648493,2018,1129,HUTCHISON_CHANDLER
648494,2018,1129,JARDINE_CASDON
648495,2018,1129,JESSUP_JUSTINIAN
648496,2018,1129,JORCH_ROBIN
648497,2018,1129,SENGFELDER_CHRIS
648498,2018,1129,TEAM
648499,2018,1129,WACKER_DAVID
648500,2018,1129,WILLIAMS_LEXUS
648501,2018,1130,BAKER_JR._VIN
648502,2018,1130,BAKER_JR_VIN
648503,2018,1130,BAKER_VIN
648504,2018,1130,BOHUNY_MAC
648505,2018,1130,BOWMAN_KY
648506,2018,1130,CHATMAN_JORDAN
648507,2018,1130,DILUCCIO_MATT
648508,2018,1130,GEHAN_GORDON
648509,2018,1130,HAWKINS_DEONTAE
648510,2018,1130,HOLTZE_SAM
648511,2018,1130,JACKOWITZ_WILL
648512,2018,1130,JR_VIN_BAKER
648513,2018,1130,KRALJEVIC_LUKA
648514,2018,1130,MEZNIEKS_ERVINS
648515,2018,1130,MITCHELL_STEFFON
648516,2018,1130,POPOVIC_NIK
648517,2018,1130,REYES_JOHNCARLOS
648518,2018,1130,ROBINSON_JEROME
648519,2018,1130,TEAM
648520,2018,1130,VIN_BAKER_JR
648521,2018,1130,WILSON_AVERY
648522,2018,1131,BARNES_DESTIN
648523,2018,1131,CHAMBERS_KAMALI
648524,2018,1131,GOFF_WILL
648525,2018,1131,HANKERSON_CEDRIC
648526,2018,1131,HAVENER_NICK
648527,2018,1131,JOHNSON_ERIC
648528,2018,1131,MAHONEY_MAX
648529,2018,1131,MATHON_SUKHMAIL
648530,2018,1131,MCCOY_JAVANTE
648531,2018,1131,MOSELY_CHEDDI
648532,2018,1131,PETCASH_ANDREW
648533,2018,1131,SCANLON_TYLER
648534,2018,1131,TEAM
648535,2018,1131,WHYTE_WALTER
648536,2018,1132,AUSTIN_DE_ANDRE
648537,2018,1132,CALDWELL_RODRICK
648538,2018,1132,CUMMINGS_NELLY
648539,2018,1132,FOX_MATT
648540,2018,1132,FRYE_DYLAN
648541,2018,1132,GADSON_JONIYA
648542,2018,1132,GOOD_ETHAN
648543,2018,1132,KOCH_DEREK
648544,2018,1132,LILLARD_ANTWON
648545,2018,1132,PLOWDEN_DAEQWON
648546,2018,1132,TEAM
648547,2018,1132,TURNER_JUSTIN
648548,2018,1132,UJU_JEFFREY
648549,2018,1132,WIGGINS_DEMAJEO
648550,2018,1133,BAR_KOCH
648551,2018,1133,BARKER_CALLUM
648552,2018,1133,BROWN_DARRELL
648553,2018,1133,CHILDS_ELIJAH
648554,2018,1133,HANLEY_PETER
648555,2018,1133,HODGSON_JAYDEN
648556,2018,1133,KENNELL_NATE
648557,2018,1133,LAUTIER-OGUNLEYE_D
648558,2018,1133,LUNDY_LUQMAN
648559,2018,1133,MCGLASTON_JOJO
648560,2018,1133,PITTMAN_ANTOINE
648561,2018,1133,STIPANOVICH_RYAN
648562,2018,1133,TEAM
648563,2018,1133,THOMAS_DONTE
648564,2018,1133,VAN_BREE_LUUK
648565,2018,1135,ANDERSON_BRANDON
648566,2018,1135,CAMBRIDGE_DESMOND
648567,2018,1135,CHOH_TAMENANG
648568,2018,1135,DEWOLF_MATT
648569,2018,1135,EREBOR_DAVID
648570,2018,1135,FULLER_TRAVIS
648571,2018,1135,HOWARD_JOSHUA
648572,2018,1135,HUNSAKER_ZACH
648573,2018,1135,MASSEY_JASON
648574,2018,1135,OKOLIE_OBI
648575,2018,1135,SHAPER_JAKE
648576,2018,1135,SULLIVAN_CHRIS
648577,2018,1135,TEAM
648578,2018,1136,CARROLL_BRANDON
648579,2018,1136,DUDLEY_CHARLES
648580,2018,1136,GRANT_ADAM
648581,2018,1136,JOHNSON_TANNER
648582,2018,1136,KOSTUR_BOSKO
648583,2018,1136,LAYMAN_RYAN
648584,2018,1136,MARTIN_ARAM
648585,2018,1136,MCHUGH_TAYLOR
648586,2018,1136,NDUGBA_IKENNA
648587,2018,1136,RILEY_GUS
648588,2018,1136,TEAM
648589,2018,1136,TOWNES_SABASTIAN
648590,2018,1136,URMILEVICIUS_MONTY
648591,2018,1136,WARE_HUNTER
648592,2018,1137,BROWN_STEPHEN
648593,2018,1137,FOULLAND_NANA
648594,2018,1137,JONES_NATE
648595,2018,1137,MACKENZIE_KIMBAL
648596,2018,1137,MEEKS_JOHN
648597,2018,1137,MOORE_BRUCE
648598,2018,1137,NEWMAN_PAUL
648599,2018,1137,OREILLY_MATT
648600,2018,1137,ROBERTSON_BEN
648601,2018,1137,SECHAN_JORDAN
648602,2018,1137,SESTINA_NATE
648603,2018,1137,SOTOS_JIMMY
648604,2018,1137,TEAM
648605,2018,1137,THOMAS_ZACH
648606,2018,1137,TOOMER_AVI
648607,2018,1138,AGORIOGE_GABE
648608,2018,1138,BERTRAM_BROCK
648609,2018,1138,CARUTHERS_DONTAY
648610,2018,1138,CLARK_WES
648611,2018,1138,GRAVES_JAYVON
648612,2018,1138,HARRIS_JEREMY
648613,2018,1138,JOHNSON_DOMINIC
648614,2018,1138,JORDAN_DAVONTA
648615,2018,1138,MASSINBURG_CJ
648616,2018,1138,MCRAE_MONTELL
648617,2018,1138,MOULTRIE_COLBY
648618,2018,1138,PERKINS_NICK
648619,2018,1138,REESE_JAMES
648620,2018,1138,SMART_IKENNA
648621,2018,1138,TEAM
648622,2018,1139,BADDLEY_HENRY
648623,2018,1139,BALDWIN_KAMAR
648624,2018,1139,BRUNK_JOEY
648625,2018,1139,DAVID_CHRISTIAN
648626,2018,1139,DONOVAN_CAMPBELL
648627,2018,1139,FOWLER_NATE
648628,2018,1139,GILLENS-BUTLER_J
648629,2018,1139,JORGENSEN_PAUL
648630,2018,1139,MARTIN_KELAN
648631,2018,1139,MCDERMOTT_SEAN
648632,2018,1139,TEAM
648633,2018,1139,THOMPSON_AARON
648634,2018,1139,WIDEMAN_TYLER
648635,2018,1140,BERGERSEN_RYLAN
648636,2018,1140,BROWN_KAJON
648637,2018,1140,BRYANT_ELIJAH
648638,2018,1140,CANNON_MCKAY
648639,2018,1140,CHILDS_YOELI
648640,2018,1140,DASTRUP_PAYTON
648641,2018,1140,HARDNETT_JAHSHIRE
648642,2018,1140,HAWS_TJ
648643,2018,1140,NIXON_DALTON
648644,2018,1140,SELJAAS_ZAC
648645,2018,1140,SHAW_BRAIDEN
648646,2018,1140,TEAM
648647,2018,1140,TROY_EVAN
648648,2018,1140,WORTHINGTON_LUKE
648649,2018,1141,BEACHLER_MATT
648650,2018,1141,DILEO_DAVID
648651,2018,1141,ERVIN_AUSTIN
648652,2018,1141,KOZINSKI_ADAM
648653,2018,1141,KOZINSKI_JOSH
648654,2018,1141,MCCARTY_JOHN
648655,2018,1141,MCKAY_KEVIN
648656,2018,1141,MEYER_LUKE
648657,2018,1141,MYERS_ANDREW
648658,2018,1141,NWOKO_INNOCENT
648659,2018,1141,PEPPERS_GAVIN
648660,2018,1141,REDMAN_COREY
648661,2018,1141,ROUNDTREE_SHAWN
648662,2018,1141,RULE_JAMARRIO
648663,2018,1141,SCOTT_DAROHN
648664,2018,1141,SMITH_MATTY
648665,2018,1141,TEAM
648666,2018,1141,WILLIAMS_CECIL
648667,2018,1142,ABRAMS_ALEKS
648668,2018,1142,CROWE_MARK
648669,2018,1142,CRUZ_PAULO
648670,2018,1142,FIELDS_DONOVAN
648671,2018,1142,GAROZA_KARLIS
648672,2018,1142,GARRICK_MARCELLUS
648673,2018,1142,HOLLINGSWORTH_HANK
648674,2018,1142,JAMES_IZIAH
648675,2018,1142,JOHN_TREVOR
648676,2018,1142,JOSEPH_VICTOR
648677,2018,1142,MARTIN_JOSH
648678,2018,1142,MEIKLE_LUKE
648679,2018,1142,NIZIOL_JAKUB
648680,2018,1142,TEAM
648681,2018,1143,ANTICEVICH_GRANT
648682,2018,1143,COLEMAN_DON
648683,2018,1143,DAVIS_ROMAN
648684,2018,1143,ERVING_JULES
648685,2018,1143,HAMILTON_NICK
648686,2018,1143,HARRIS-DYSON_JUHWAN
648687,2018,1143,KING_DEREK
648688,2018,1143,LEE_MARCUS
648689,2018,1143,MCCULLOUGH_AUSTIN
648690,2018,1143,MCNEILL_DARIUS
648691,2018,1143,OKOROH_KINGSLEY
648692,2018,1143,ORENDER_JACOB
648693,2018,1143,SUEING_JUSTICE
648694,2018,1143,TEAM
648695,2018,1143,WELLE_COLE
648696,2018,1143,WINSTON_DESCHON
648697,2018,1144,BURK_MARCUS
648698,2018,1144,CLEMONS_CHRIS
648699,2018,1144,CLUXTON_BROOKS
648700,2018,1144,CUADRA_JON_ANDER
648701,2018,1144,EUDY_ANDREW
648702,2018,1144,GENSLER_CORY
648703,2018,1144,LADO_MOGGA
648704,2018,1144,NELSON_JACOR
648705,2018,1144,OLIVER_DAMONTEZ
648706,2018,1144,PARKER_NICK
648707,2018,1144,TEAM
648708,2018,1144,WHITFIELD_JORDAN
648709,2018,1144,WHITFIELD_SHANE
648710,2018,1145,CRUMPTON_JERMAINE
648711,2018,1145,EVANS_SHAQUILLE
648712,2018,1145,FAULKNER_JIBREEL
648713,2018,1145,FOLEY_SPENCER
648714,2018,1145,HEATH_DJ
648715,2018,1145,HITCHON_SCOTT
648716,2018,1145,JOHNSON_MALIK
648717,2018,1145,LOTTS_MARCALE
648718,2018,1145,MOLSON_TAKAL
648719,2018,1145,PLANINCIC_SELVEDIN
648720,2018,1145,REESE_ISAIAH
648721,2018,1145,SANKS_JONATHAN
648722,2018,1145,ST._LOUIS_DANTAI
648723,2018,1145,TEAM
648724,2018,1145,WHITE_JALANNI
648725,2018,1146,CHATHAM_JARED
648726,2018,1146,GRANT_JORDAN
648727,2018,1146,HOWARD_JORDAN
648728,2018,1146,IYEKEKPOLOR_OTAS
648729,2018,1146,JONES_DEANDRE
648730,2018,1146,KAMBA_MATHIEU
648731,2018,1146,KOVAL_HAYDEN
648732,2018,1146,LEE_ETHAN
648733,2018,1146,MONDESIR_MATTHEW
648734,2018,1146,PARNELL_DARRAJA
648735,2018,1146,SCHMIT_TANNER
648736,2018,1146,SIMMONS_TYLER
648737,2018,1146,TEAM
648738,2018,1146,UNRUH_THATCH
648739,2018,1146,VANOVER_BRANDON
648740,2018,1146,WEIDENAAR_AARON
648741,2018,1148,BATISTE_TYSON
648742,2018,1148,BOWLES_ERIC
648743,2018,1148,BUTE_DEION
648744,2018,1148,HICKS_KASHAUN
648745,2018,1148,HUGLEY_JOE
648746,2018,1148,JONES_MUSTAFA
648747,2018,1148,KAY_HARRISON
648748,2018,1148,KOHL_TYLER
648749,2018,1148,LANEY_SHAKARIS
648750,2018,1148,MARSHALL_JR_DONYELL
648751,2018,1148,NEHLS_AUSTIN
648752,2018,1148,TEAM
648753,2018,1148,WILLIAMS_CHRIS
648754,2018,1148,WILLIAMS_TALEK
648755,2018,1149,BUSKEY_DEONTAYE
648756,2018,1149,CAVIN_JC
648757,2018,1149,DAVID_JAMAAL
648758,2018,1149,FLEMING_PHLANDROUS
648759,2018,1149,HOWARD_JAVIS
648760,2018,1149,JONES_JORDAN
648761,2018,1149,JONES_TY
648762,2018,1149,KEELING_CHRISTIAN
648763,2018,1149,MARTIN_JAMAR
648764,2018,1149,MCCONICO_TRAVIS
648765,2018,1149,MITCHELL_CORTEZ
648766,2018,1149,PAYNE_ALEX
648767,2018,1149,PAYNE_NATHAN
648768,2018,1149,PRICE_SEAN
648769,2018,1149,SARKI_ABDUL
