"","Season","TeamID","FirstDayNum","LastDayNum","CoachName","ConfAbbrev","Teamscore"
"212",1985,1375,0,154,"mike_hanks","sun_belt",NA
"213",1985,1376,0,154,"bill_e_foster","metro",NA
"214",1985,1378,0,154,"lee_rose","sun_belt",NA
"215",1985,1379,0,154,"m_k_turk","metro",NA
"216",1985,1380,0,154,"robert_hopkins","swac",NA
"217",1985,1382,0,154,"jim_j_o'brien","a_ten",NA
"218",1985,1383,0,154,"bob_valvano","ecacm",NA
"219",1985,1384,0,154,"kevin_porter","ecacm",NA
"220",1985,1385,0,154,"lou_carnesecca","big_east",NA
"221",1985,1386,0,154,"jim_boyle","a_ten",NA
"222",1985,1387,0,154,"rich_grawer","mw_city",NA
"223",1985,1388,0,154,"bill_oates","wcc",NA
"224",1985,1389,0,154,"bob_dukiet","maac",NA
"225",1985,1390,0,154,"tom_davis","pac_ten",NA
"226",1985,1391,0,154,"glenn_wilkes","ind",NA
"227",1985,1393,0,154,"jim_boeheim","big_east",NA
"228",1985,1395,0,154,"jim_killingsworth","swc",NA
"229",1985,1396,0,154,"john_chaney","a_ten",NA
"230",1985,1397,0,154,"don_devoe","sec",NA
"231",1985,1398,0,49,"edward_martin","ind",NA
"232",1985,1398,50,154,"ed_meyers","ind",NA
"233",1985,1399,0,154,"tom_deaton","ovc",NA
"234",1985,1400,0,154,"bob_weltlich","swc",NA
"235",1985,1401,0,154,"shelby_metcalf","swc",NA
"236",1985,1402,0,154,"celester_collier","gsc",NA
"237",1985,1403,0,154,"gerald_myers","swc",NA
"238",1985,1405,0,154,"bob_nichols","mac",NA
"239",1985,1406,0,154,"terry_truax","ecc",NA
"240",1985,1408,0,154,"ned_fowler","metro",NA
"241",1985,1409,0,154,"nolan_richardson_jr","mvc",NA
"242",1985,1410,0,154,"lon_kruger","ind",NA
"243",1985,1411,0,154,"robert_moreland","swac",NA
"244",1985,1412,0,154,"gene_bartow","sun_belt",NA
"245",1985,1414,0,154,"bill_mulligan","pcaa",NA
"246",1985,1416,0,154,"chuck_machock","ind",NA
"247",1985,1417,0,154,"walt_hazzard","pac_ten",NA
"248",1985,1418,0,154,"bobby_paschal","ind",NA
"249",1985,1419,0,154,"mike_vining","southland",NA
"250",1985,1423,0,154,"mel_gibson","ecacs",NA
"251",1985,1424,0,154,"jerry_tarkanian","pcaa",NA
"252",1985,1425,0,154,"stan_morrison","pac_ten",NA
"253",1985,1426,0,154,"bob_snake_legrand","southland",NA
"254",1985,1427,0,154,"don_eddy","ind",NA
"255",1985,1428,0,154,"lynn_archibald","wac",NA
"256",1985,1429,0,154,"rod_tueller","pcaa",NA
"257",1985,1431,0,154,"don_haskins","wac",NA
"258",1985,1432,0,154,"larry_costello","ind",NA
"259",1985,1433,0,154,"j_d_barnett","sun_belt",NA
"260",1985,1434,0,154,"tom_smith","mid_cont",NA
"261",1985,1435,0,154,"c_m_newton","sec",NA
"262",1985,1436,0,154,"bill_whitmore","ecacn",NA
"263",1985,1437,0,154,"rollie_massimino","big_east",NA
"264",1985,1438,0,154,"terry_holland","acc",NA
"265",1985,1439,0,154,"charles_moir","metro",NA
"266",1985,1440,0,154,"marty_fletcher","southern",NA
"267",1985,1441,0,154,"steve_cottrell","southern",NA
"268",1985,1442,0,154,"jack_margenthaler","mid_cont",NA
"269",1985,1443,0,154,"clem_haskins","sun_belt",NA
"270",1985,1444,0,154,"vern_payne","mac",NA
"271",1985,1446,0,154,"gary_moss","mvc",NA
"272",1985,1447,0,154,"neil_kennett","ecacm",NA
"273",1985,1448,0,154,"carl_tacy","acc",NA
"274",1985,1449,0,154,"marv_harshman","pac_ten",NA
"275",1985,1450,0,154,"len_stevens","pac_ten",NA
"276",1985,1451,0,154,"neil_mccarthy","big_sky",NA
"277",1985,1452,0,154,"gale_catlett","a_ten",NA
"278",1985,1453,0,154,"dick_lien","mid_cont",NA
"279",1985,1455,0,154,"gene_smithson","mvc",NA
"280",1985,1456,0,154,"barry_parkhill","ecacs",NA
"281",1985,1458,0,154,"steve_yoder","big_ten",NA
"282",1985,1461,0,154,"jim_brandenburg","wac",NA
"283",1985,1462,0,154,"bob_staak","mw_city",NA
"284",1985,1463,0,154,"tom_brennan","ivy",NA
"285",1985,1464,0,154,"mike_rice_sr","ovc",NA
"286",1986,1102,0,154,"reggie_minton","wac",NA
"287",1986,1103,0,154,"bob_huggins","ovc",NA
"288",1986,1104,0,154,"wimp_sanderson","sec",NA
"289",1986,1106,0,154,"james_oliver","swac",NA
"290",1986,1108,0,154,"davey_whitney","swac",NA
"291",1986,1109,0,154,"gary_zarecky","ind",NA
"292",1986,1110,0,154,"ed_tapscott","caa",NA
"293",1986,1111,0,154,"kevin_cantwell","southern",NA
"294",1986,1112,0,154,"lute_olson","pac_ten",NA
"295",1986,1113,0,154,"steve_patterson","pac_ten",NA
"296",1986,1114,0,154,"mike_newell","a_sun",NA
"297",1986,1116,0,154,"nolan_richardson_jr","swc",NA
"298",1986,1117,0,154,"nelson_catalina","southland",NA
"299",1986,1119,0,154,"les_wothke","maac",NA
"300",1986,1120,0,154,"sonny_smith","sec",NA
"301",1986,1121,0,154,"marvin_vanover","big_south",NA
"302",1986,1122,0,154,"lake_kelly","ovc",NA
"303",1986,1123,0,154,"al_brown","mac",NA
"304",1986,1124,0,154,"gene_iba","swc",NA
"305",1986,1126,0,154,"cy_mcclairen","meac",NA
"306",1986,1129,0,154,"bobby_dye","big_sky",NA
"307",1986,1130,0,154,"gary_williams","big_east",NA
"308",1986,1131,0,154,"mike_jarvis","ecacn",NA
"309",1986,1132,0,154,"john_weinert","mac",NA
"310",1986,1133,0,154,"dick_versace","mvc",NA
"311",1986,1134,0,154,"mark_reiner","ind",NA
"312",1986,1135,0,154,"mike_cingiser","ivy",NA
"313",1986,1137,0,154,"charles_woollum","ecc",NA
"314",1986,1139,0,154,"joe_sexson","mw_coll",NA
"315",1986,1140,0,154,"ladell_andersen","wac",NA
"316",1986,1141,0,154,"charlie_coles","mac",NA
"317",1986,1143,0,154,"lou_campanelli","pac_ten",NA
"318",1986,1144,0,154,"billy_lee","big_south",NA
"319",1986,1145,0,154,"nick_macarchuk","ecacn",NA
"320",1986,1147,0,154,"tommy_canterbury","a_sun",NA
"321",1986,1149,0,154,"tommy_gaither","big_south",NA
"322",1986,1150,0,154,"jeff_mullins","sun_belt",NA
"323",1986,1151,0,154,"mack_mccarthy","southern",NA
"324",1986,1152,0,154,"bob_hallberg","ind",NA
"325",1986,1153,0,154,"tony_yates","metro",NA
"326",1986,1154,0,154,"randy_nesbit","southern",NA
"327",1986,1155,0,154,"cliff_ellis","acc",NA
"328",1986,1156,0,154,"kevin_mackey","mid_cont",NA
"329",1986,1159,0,154,"tony_relvas","ecacn",NA
"330",1986,1160,0,154,"tom_apke","big_eight",NA
"331",1986,1161,0,154,"tony_mcandrews","wac",NA
"332",1986,1162,0,154,"wayne_szoke","ivy",NA
"333",1986,1163,0,154,"dom_perno","big_east",NA
"334",1986,1164,0,154,"john_bates","meac",NA
"335",1986,1165,0,154,"tom_miller","ivy",NA
"336",1986,1166,0,154,"tony_barone","mvc",NA
"337",1986,1168,0,154,"george_mcquarn","pcaa",NA
"338",1986,1171,0,154,"paul_cormier","ivy",NA
"339",1986,1172,0,154,"bobby_hussey","southern",NA
"340",1986,1173,0,154,"don_donoher","ind",NA
"341",1986,1174,0,154,"steve_steinwedel","ecc",NA
"342",1986,1175,0,154,"marshall_emery","meac",NA
"343",1986,1177,0,154,"joey_meyer","ind",NA
"344",1986,1178,0,154,"don_sicko","mw_coll",NA
"345",1986,1179,0,154,"gary_garner","mvc",NA
"346",1986,1180,0,154,"eddie_burke","ecc",NA
"347",1986,1181,0,154,"mike_krzyzewski","acc",NA
"348",1986,1182,0,154,"jim_satalin","a_ten",NA
"349",1986,1183,0,154,"rick_samuels","mid_cont",NA
"350",1986,1184,0,154,"max_good","ovc",NA
"351",1986,1185,0,79,"jim_boyce","mac",NA
"352",1986,1185,80,154,"ben_braun","mac",NA
"353",1986,1186,0,154,"joe_folda","ind",NA
"354",1986,1187,0,154,"charlie_harrison","caa",NA
"355",1986,1190,0,154,"les_robinson","southern",NA
"356",1986,1191,0,154,"jim_crews","mw_coll",NA
"357",1986,1192,0,154,"tom_green","ecacm",NA
"358",1986,1193,0,154,"mitch_buonaguro","maac",NA
"359",1986,1196,0,154,"norm_sloan","sec",NA
"360",1986,1197,0,154,"willie_booker","ind",NA
"361",1986,1199,0,154,"joe_williams","metro",NA
"362",1986,1200,0,154,"thomas_penders","maac",NA
"363",1986,1201,0,154,"tiny_grant","pcaa",NA
"364",1986,1202,0,154,"butch_estes","southern",NA
"365",1986,1203,0,154,"john_kuester","a_ten",NA
"366",1986,1204,0,154,"frank_kerns","a_sun",NA
"367",1986,1206,0,154,"joe_harrington","caa",NA
"368",1986,1207,0,154,"john_thompson_jr","big_east",NA
"369",1986,1208,0,154,"hugh_durham","sec",NA
"370",1986,1209,0,154,"bob_reinhart","a_sun",NA
"371",1986,1210,0,154,"bobby_cremins","acc",NA
"372",1986,1211,0,154,"dan_fitzgerald","wcc",NA
"373",1986,1212,0,154,"fred_hobdy","swac",NA
"374",1986,1215,0,154,"dick_danford","a_sun",NA
"375",1986,1216,0,154,"jack_phelan","ecacn",NA
"376",1986,1217,0,154,"peter_roby","ivy",NA
"377",1986,1218,0,154,"frank_arnold","wac",NA
"378",1986,1220,0,154,"dick_berg","ecc",NA
"379",1986,1221,0,154,"george_blaney","maac",NA
"380",1986,1222,0,154,"guy_lewis","swc",NA
"381",1986,1223,0,154,"tommy_jones","a_sun",NA
"382",1986,1224,0,154,"a_b_williamson","meac",NA
"383",1986,1225,0,154,"bill_trumbo","big_sky",NA
"384",1986,1226,0,154,"jim_boutin","big_sky",NA
"385",1986,1227,0,154,"willie_little","mid_cont",NA
"386",1986,1228,0,154,"lou_henson","big_ten",NA
"387",1986,1229,0,154,"bob_donewald","mvc",NA
"388",1986,1231,0,154,"bob_knight","big_ten",NA
"389",1986,1232,0,154,"ronald_greene","mvc",NA
"390",1986,1233,0,154,"pat_kennedy","maac",NA
"391",1986,1234,0,154,"george_raveling","big_ten",NA
"392",1986,1235,0,154,"johnny_orr","big_eight",NA
"393",1986,1238,0,154,"paul_covington","swac",NA
"394",1986,1239,0,154,"bob_wenzel","sun_belt",NA
"395",1986,1241,0,154,"john_thurston","caa",NA
"396",1986,1242,0,154,"larry_brown","big_eight",NA
"397",1986,1243,0,154,"jack_hartman","big_eight",NA
"398",1986,1245,0,154,"jim_mcdonald","mac",NA
"399",1986,1246,0,154,"eddie_sutton","sec",NA
"400",1986,1247,0,154,"lefty_ervin","maac",NA
"401",1986,1248,0,154,"butch_van_breda_kolff","ecc",NA
"402",1986,1249,0,154,"pat_foster","southland",NA
"403",1986,1250,0,154,"fran_mccaffery","ecc",NA
"404",1986,1253,0,154,"ron_palmer","pcaa",NA
"405",1986,1254,0,154,"paul_lizzo","ecacm",NA
"406",1986,1256,0,154,"tommy_joe_eagles","southland",NA
"407",1986,1257,0,154,"denny_crum","metro",NA
"408",1986,1258,0,154,"paul_westhead","wcc",NA
"409",1986,1259,0,154,"mark_amatucci","ecacm",NA
"410",1986,1260,0,154,"gene_sullivan","mw_coll",NA
"411",1986,1261,0,154,"dale_brown","sec",NA
"412",1986,1263,0,154,"skip_chappelle","ecacn",NA
"413",1986,1264,0,154,"tom_sullivan","maac",NA
"414",1986,1265,0,154,"matt_furjanic","ecacm",NA
"415",1986,1266,0,154,"rick_majerus","ind",NA
"416",1986,1267,0,154,"rick_huckabay","southern",NA
"417",1986,1268,0,154,"lefty_driesell","acc",NA
"418",1986,1269,0,154,"ron_gerlufsen","a_ten",NA
"419",1986,1270,0,154,"glenn_duhon","southland",NA
"420",1986,1271,0,154,"howie_evans","meac",NA
"421",1986,1272,0,154,"dana_kirk","metro",NA
"422",1986,1273,0,154,"bill_bibb","a_sun",NA
"423",1986,1274,0,154,"bill_c_foster","ind",NA
"424",1986,1275,0,154,"jerry_peirson","mac",NA
"425",1986,1276,0,154,"bill_frieder","big_ten",NA
"426",1986,1277,0,154,"jud_heathcote","big_ten",NA
"427",1986,1278,0,91,"jim_dutcher","big_ten",NA
"428",1986,1278,92,154,"jimmy_williams","big_ten",NA
"429",1986,1279,0,154,"lee_hunt","sec",NA
"430",1986,1280,0,154,"bob_boyd","sec",NA
"431",1986,1281,0,154,"norm_stewart","big_eight",NA
"432",1986,1283,0,154,"charles_spoonhour","mid_cont",NA
"433",1986,1284,0,154,"ron_kornegay","ecacm",NA
"434",1986,1285,0,154,"mike_montgomery","big_sky",NA
"435",1986,1286,0,154,"stu_starner","big_sky",NA
"436",1986,1287,0,154,"wayne_martin","ovc",NA
"437",1986,1288,0,154,"nathaniel_frazier","meac",NA
"438",1986,1290,0,154,"lafayette_stribling","swac",NA
"439",1986,1292,0,154,"bruce_stewart","ovc",NA
"440",1986,1293,0,154,"steve_newton","ovc",NA
"441",1986,1296,0,154,"john_mcdougal","mac",NA
"442",1986,1298,0,154,"paul_evans","caa",NA
"443",1986,1299,0,154,"don_corbett","meac",NA
"444",1986,1301,0,154,"jim_valvano","acc",NA
"445",1986,1304,0,154,"moe_iba","big_eight",NA
"446",1986,1305,0,154,"sonny_allen","big_sky",NA
"447",1986,1306,0,154,"gerry_friel","ecacn",NA
"448",1986,1307,0,154,"gary_colson","wac",NA
"449",1986,1308,0,154,"neil_mccarthy","pcaa",NA
"450",1986,1309,0,154,"benny_dees","ind",NA
"451",1986,1310,0,154,"andy_walker","ecacn",NA
"452",1986,1311,0,154,"gordon_stauffer","gsc",NA
"453",1986,1314,0,154,"dean_smith","acc",NA
"454",1986,1317,0,154,"tommy_newman","southland",NA
"455",1986,1318,0,154,"jim_calhoun","ecacn",NA
"456",1986,1319,0,154,"jay_arnote","big_sky",NA
"457",1986,1320,0,154,"jim_berry","mid_cont",NA
"458",1986,1321,0,154,"rich_falk","big_ten",NA
"459",1986,1322,0,154,"don_beasley","gsc",NA
"460",1986,1323,0,154,"digger_phelps","ind",NA
"461",1986,1325,0,154,"danny_nee","mac",NA
"462",1986,1326,0,154,"eldon_miller","big_ten",NA
"463",1986,1328,0,154,"billy_tubbs","big_eight",NA
"464",1986,1329,0,154,"paul_hansen","big_eight",NA
"465",1986,1330,0,154,"tom_young","sun_belt",NA
"466",1986,1331,0,154,"ted_owens","mw_coll",NA
"467",1986,1332,0,154,"don_monson","pac_ten",NA
"468",1986,1333,0,154,"ralph_miller","pac_ten",NA
"469",1986,1334,0,154,"tom_o'neill","pcaa",NA
"470",1986,1335,0,154,"tom_schneider","ivy",NA
"471",1986,1336,0,154,"bruce_parkhill","a_ten",NA
"472",1986,1337,0,154,"jim_harrick","wcc",NA
"473",1986,1338,0,154,"roy_chipman","big_east",NA
"474",1986,1339,0,154,"jack_avina","wcc",NA
"475",1986,1341,0,154,"jim_duplantier","swac",NA
"476",1986,1343,0,154,"pete_carril","ivy",NA
"477",1986,1344,0,154,"rick_pitino","big_east",NA
"478",1986,1345,0,154,"gene_keady","big_ten",NA
"479",1986,1347,0,154,"joe_davis","big_south",NA
"480",1986,1348,0,154,"brendan_malone","a_ten",NA
"481",1986,1349,0,154,"tommy_suitts","swc",NA
"482",1986,1350,0,154,"dick_tarrant","caa",NA
"483",1986,1351,0,154,"john_carpenter","ecc",NA
"484",1986,1352,0,154,"jarrett_durham","ecacm",NA
"485",1986,1353,0,154,"craig_littlepage","a_ten",NA
"486",1986,1354,0,154,"chico_caldwell","meac",NA
"487",1986,1356,0,154,"rich_herrin","mvc",NA
"488",1986,1359,0,154,"mel_hankinson","a_sun",NA
"489",1986,1360,0,154,"hank_egan","wcc",NA
"490",1986,1361,0,154,"smokey_gaines","wac",NA
"491",1986,1362,0,154,"jim_brovelli","wcc",NA
